int, int, int, EQuest, string, int, int, bool, TableReward
10110904, 1011, "", "TryGiveRelic", "quest_TryGiveRelic", 3, 12, "FALSE", "25, 25, 25"
10110905, 1011, "", "TryGiveRelic", "quest_TryGiveRelic", 4, 15, "FALSE", "25, 30, 30"
10110906, 1011, "", "TryGiveRelic", "quest_TryGiveRelic", 5, 18, "FALSE", "25, 35, 35"
10110907, 1011, "", "TryGiveRelic", "quest_TryGiveRelic", 6, 21, "FALSE", "25, 50, 50"
10111001, 1011, "", "HighContribution", "quest_HighContribution", 0, 3, "FALSE", "25, 10, 10"
10111002, 1011, "", "HighContribution", "quest_HighContribution", 1, 6, "FALSE", "25, 15, 15"
10111003, 1011, "", "HighContribution", "quest_HighContribution", 2, 9, "FALSE", "25, 20, 20"
10111004, 1011, "", "HighContribution", "quest_HighContribution", 3, 12, "FALSE", "25, 25, 25"
10111005, 1011, "", "HighContribution", "quest_HighContribution", 4, 15, "FALSE", "25, 30, 30"
10111006, 1011, "", "HighContribution", "quest_HighContribution", 5, 18, "FALSE", "25, 35, 35"
10111007, 1011, "", "HighContribution", "quest_HighContribution", 6, 21, "FALSE", "25, 50, 50"
10120101, 1012, "", "Login", "quest_daily_Login", 0, 1, "FALSE", "26, 10, 10"
10120102, 1012, "", "Login", "quest_daily_Login", 1, 2, "FALSE", "26, 15, 15"
10120103, 1012, "", "Login", "quest_daily_Login", 2, 3, "FALSE", "26, 20, 20"
10120104, 1012, "", "Login", "quest_daily_Login", 3, 4, "FALSE", "26, 25, 25"
10120105, 1012, "", "Login", "quest_daily_Login", 4, 5, "FALSE", "26, 30, 30"
10120106, 1012, "", "Login", "quest_daily_Login", 5, 6, "FALSE", "26, 35, 35"
10120107, 1012, "", "Login", "quest_daily_Login", 6, 7, "FALSE", "26, 50, 50"
10120201, 1012, "", "PayStamina", "profile_desc_3", 0, 30, "FALSE", "26, 10, 10"
10120202, 1012, "", "PayStamina", "profile_desc_3", 1, 60, "FALSE", "26, 15, 15"
10120203, 1012, "", "PayStamina", "profile_desc_3", 2, 90, "FALSE", "26, 20, 20"
10120204, 1012, "", "PayStamina", "profile_desc_3", 3, 120, "FALSE", "26, 25, 25"
10120205, 1012, "", "PayStamina", "profile_desc_3", 4, 150, "FALSE", "26, 30, 30"
10120206, 1012, "", "PayStamina", "profile_desc_3", 5, 180, "FALSE", "26, 35, 35"
10120207, 1012, "", "PayStamina", "profile_desc_3", 6, 210, "FALSE", "26, 50, 50"
10120301, 1012, "", "GetEventPointNewbie", "quest_GetEventPoint_newbie", 0, 200, "FALSE", "26, 10, 10"
10120302, 1012, "", "GetEventPointNewbie", "quest_GetEventPoint_newbie", 1, 400, "FALSE", "26, 15, 15"
10120303, 1012, "", "GetEventPointNewbie", "quest_GetEventPoint_newbie", 2, 600, "FALSE", "26, 20, 20"
10120304, 1012, "", "GetEventPointNewbie", "quest_GetEventPoint_newbie", 3, 800, "FALSE", "26, 25, 25"
10120305, 1012, "", "GetEventPointNewbie", "quest_GetEventPoint_newbie", 4, 1000, "FALSE", "26, 30, 30"
10120306, 1012, "", "GetEventPointNewbie", "quest_GetEventPoint_newbie", 5, 1200, "FALSE", "26, 35, 35"
10120307, 1012, "", "GetEventPointNewbie", "quest_GetEventPoint_newbie", 6, 1400, "FALSE", "26, 50, 50"
10120401, 1012, "", "WithFriend", "profile_desc_12", 0, 3, "FALSE", "26, 10, 10"
10120402, 1012, "", "WithFriend", "profile_desc_12", 1, 6, "FALSE", "26, 15, 15"
10120403, 1012, "", "WithFriend", "profile_desc_12", 2, 9, "FALSE", "26, 20, 20"
10120404, 1012, "", "WithFriend", "profile_desc_12", 3, 12, "FALSE", "26, 25, 25"
10120405, 1012, "", "WithFriend", "profile_desc_12", 4, 15, "FALSE", "26, 30, 30"
10120406, 1012, "", "WithFriend", "profile_desc_12", 5, 18, "FALSE", "26, 35, 35"
10120407, 1012, "", "WithFriend", "profile_desc_12", 6, 21, "FALSE", "26, 50, 50"
10120501, 1012, "", "TryWishNewbie", "quest_TryWish_anniversary1st", 0, 5, "FALSE", "26, 10, 10"
10120502, 1012, "", "TryWishNewbie", "quest_TryWish_anniversary1st", 1, 10, "FALSE", "26, 15, 15"
10120503, 1012, "", "TryWishNewbie", "quest_TryWish_anniversary1st", 2, 15, "FALSE", "26, 20, 20"
10120504, 1012, "", "TryWishNewbie", "quest_TryWish_anniversary1st", 3, 20, "FALSE", "26, 25, 25"
10120505, 1012, "", "TryWishNewbie", "quest_TryWish_anniversary1st", 4, 25, "FALSE", "26, 30, 30"
10120506, 1012, "", "TryWishNewbie", "quest_TryWish_anniversary1st", 5, 30, "FALSE", "26, 35, 35"
10120507, 1012, "", "TryWishNewbie", "quest_TryWish_anniversary1st", 6, 35, "FALSE", "26, 50, 50"
10120601, 1012, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 0, 50, "FALSE", "26, 10, 10"
10120602, 1012, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 1, 100, "FALSE", "26, 15, 15"
10120603, 1012, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 2, 150, "FALSE", "26, 20, 20"
10120604, 1012, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 3, 200, "FALSE", "26, 25, 25"
10120605, 1012, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 4, 250, "FALSE", "26, 30, 30"
10120606, 1012, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 5, 300, "FALSE", "26, 35, 35"
10120607, 1012, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 6, 350, "FALSE", "26, 50, 50"
10120701, 1012, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 0, 1, "FALSE", "26, 10, 10"
10120702, 1012, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 1, 2, "FALSE", "26, 15, 15"
10120703, 1012, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 2, 3, "FALSE", "26, 20, 20"
10120704, 1012, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 3, 4, "FALSE", "26, 25, 25"
10120705, 1012, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 4, 5, "FALSE", "26, 30, 30"
10120706, 1012, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 5, 6, "FALSE", "26, 35, 35"
10120707, 1012, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 6, 7, "FALSE", "26, 50, 50"
10120801, 1012, "", "TryRecruit", "quest_daily_TryRecruit", 0, 10, "FALSE", "26, 10, 10"
10120802, 1012, "", "TryRecruit", "quest_daily_TryRecruit", 1, 20, "FALSE", "26, 15, 15"
10120803, 1012, "", "TryRecruit", "quest_daily_TryRecruit", 2, 30, "FALSE", "26, 20, 20"
10120804, 1012, "", "TryRecruit", "quest_daily_TryRecruit", 3, 40, "FALSE", "26, 25, 25"
10120805, 1012, "", "TryRecruit", "quest_daily_TryRecruit", 4, 50, "FALSE", "26, 30, 30"
10120806, 1012, "", "TryRecruit", "quest_daily_TryRecruit", 5, 60, "FALSE", "26, 35, 35"
10120807, 1012, "", "TryRecruit", "quest_daily_TryRecruit", 6, 70, "FALSE", "26, 50, 50"
10120901, 1012, "", "TryGiveRelic", "quest_TryGiveRelic", 0, 3, "FALSE", "26, 10, 10"
10120902, 1012, "", "TryGiveRelic", "quest_TryGiveRelic", 1, 6, "FALSE", "26, 15, 15"
10120903, 1012, "", "TryGiveRelic", "quest_TryGiveRelic", 2, 9, "FALSE", "26, 20, 20"
10120904, 1012, "", "TryGiveRelic", "quest_TryGiveRelic", 3, 12, "FALSE", "26, 25, 25"
10120905, 1012, "", "TryGiveRelic", "quest_TryGiveRelic", 4, 15, "FALSE", "26, 30, 30"
10120906, 1012, "", "TryGiveRelic", "quest_TryGiveRelic", 5, 18, "FALSE", "26, 35, 35"
10120907, 1012, "", "TryGiveRelic", "quest_TryGiveRelic", 6, 21, "FALSE", "26, 50, 50"
10121001, 1012, "", "HighContribution", "quest_HighContribution", 0, 3, "FALSE", "26, 10, 10"
10121002, 1012, "", "HighContribution", "quest_HighContribution", 1, 6, "FALSE", "26, 15, 15"
10121003, 1012, "", "HighContribution", "quest_HighContribution", 2, 9, "FALSE", "26, 20, 20"
10121004, 1012, "", "HighContribution", "quest_HighContribution", 3, 12, "FALSE", "26, 25, 25"
10121005, 1012, "", "HighContribution", "quest_HighContribution", 4, 15, "FALSE", "26, 30, 30"
10121006, 1012, "", "HighContribution", "quest_HighContribution", 5, 18, "FALSE", "26, 35, 35"
10121007, 1012, "", "HighContribution", "quest_HighContribution", 6, 21, "FALSE", "26, 50, 50"
10140101, 1014, "", "Login", "quest_daily_Login", 0, 1, "FALSE", "28, 10, 10"
10140102, 1014, "", "Login", "quest_daily_Login", 1, 2, "FALSE", "28, 15, 15"
10140103, 1014, "", "Login", "quest_daily_Login", 2, 3, "FALSE", "28, 20, 20"
10140104, 1014, "", "Login", "quest_daily_Login", 3, 4, "FALSE", "28, 25, 25"
10140105, 1014, "", "Login", "quest_daily_Login", 4, 5, "FALSE", "28, 30, 30"
10140106, 1014, "", "Login", "quest_daily_Login", 5, 6, "FALSE", "28, 35, 35"
10140107, 1014, "", "Login", "quest_daily_Login", 6, 7, "FALSE", "28, 50, 50"
10140201, 1014, "", "PayStamina", "profile_desc_3", 0, 30, "FALSE", "28, 10, 10"
10140202, 1014, "", "PayStamina", "profile_desc_3", 1, 60, "FALSE", "28, 15, 15"
10140203, 1014, "", "PayStamina", "profile_desc_3", 2, 90, "FALSE", "28, 20, 20"
10140204, 1014, "", "PayStamina", "profile_desc_3", 3, 120, "FALSE", "28, 25, 25"
10140205, 1014, "", "PayStamina", "profile_desc_3", 4, 150, "FALSE", "28, 30, 30"
10140206, 1014, "", "PayStamina", "profile_desc_3", 5, 180, "FALSE", "28, 35, 35"
10140207, 1014, "", "PayStamina", "profile_desc_3", 6, 210, "FALSE", "28, 50, 50"
10140301, 1014, "", "GetEventPoint", "quest_GetEventPoint_rune", 0, 200, "FALSE", "28, 10, 10"
10140302, 1014, "", "GetEventPoint", "quest_GetEventPoint_rune", 1, 400, "FALSE", "28, 15, 15"
10140303, 1014, "", "GetEventPoint", "quest_GetEventPoint_rune", 2, 600, "FALSE", "28, 20, 20"
10140304, 1014, "", "GetEventPoint", "quest_GetEventPoint_rune", 3, 800, "FALSE", "28, 25, 25"
10140305, 1014, "", "GetEventPoint", "quest_GetEventPoint_rune", 4, 1000, "FALSE", "28, 30, 30"
10140306, 1014, "", "GetEventPoint", "quest_GetEventPoint_rune", 5, 1200, "FALSE", "28, 35, 35"
10140307, 1014, "", "GetEventPoint", "quest_GetEventPoint_rune", 6, 1400, "FALSE", "28, 50, 50"
10140401, 1014, "", "WithFriend", "profile_desc_12", 0, 3, "FALSE", "28, 10, 10"
10140402, 1014, "", "WithFriend", "profile_desc_12", 1, 6, "FALSE", "28, 15, 15"
10140403, 1014, "", "WithFriend", "profile_desc_12", 2, 9, "FALSE", "28, 20, 20"
10140404, 1014, "", "WithFriend", "profile_desc_12", 3, 12, "FALSE", "28, 25, 25"
10140405, 1014, "", "WithFriend", "profile_desc_12", 4, 15, "FALSE", "28, 30, 30"
10140406, 1014, "", "WithFriend", "profile_desc_12", 5, 18, "FALSE", "28, 35, 35"
10140407, 1014, "", "WithFriend", "profile_desc_12", 6, 21, "FALSE", "28, 50, 50"
10140501, 1014, "", "TryWish", "quest_TryWish_rune", 0, 5, "FALSE", "28, 10, 10"
10140502, 1014, "", "TryWish", "quest_TryWish_rune", 1, 10, "FALSE", "28, 15, 15"
10140503, 1014, "", "TryWish", "quest_TryWish_rune", 2, 15, "FALSE", "28, 20, 20"
10140504, 1014, "", "TryWish", "quest_TryWish_rune", 3, 20, "FALSE", "28, 25, 25"
10140505, 1014, "", "TryWish", "quest_TryWish_rune", 4, 25, "FALSE", "28, 30, 30"
10140506, 1014, "", "TryWish", "quest_TryWish_rune", 5, 30, "FALSE", "28, 35, 35"
10140507, 1014, "", "TryWish", "quest_TryWish_rune", 6, 35, "FALSE", "28, 50, 50"
10140601, 1014, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 0, 50, "FALSE", "28, 10, 10"
10140602, 1014, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 1, 100, "FALSE", "28, 15, 15"
10140603, 1014, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 2, 150, "FALSE", "28, 20, 20"
10140604, 1014, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 3, 200, "FALSE", "28, 25, 25"
10140605, 1014, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 4, 250, "FALSE", "28, 30, 30"
10140606, 1014, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 5, 300, "FALSE", "28, 35, 35"
10140607, 1014, "", "SpawnMythicalUnit", "quest_achievement_SpawnMythicalUnit", 6, 350, "FALSE", "28, 50, 50"
10140701, 1014, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 0, 1, "FALSE", "28, 10, 10"
10140702, 1014, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 1, 2, "FALSE", "28, 15, 15"
10140703, 1014, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 2, 3, "FALSE", "28, 20, 20"
10140704, 1014, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 3, 4, "FALSE", "28, 25, 25"
10140705, 1014, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 4, 5, "FALSE", "28, 30, 30"
10140706, 1014, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 5, 6, "FALSE", "28, 35, 35"
10140707, 1014, "", "CompleteDailyQuest", "quest_CompleteDailyQuest", 6, 7, "FALSE", "28, 50, 50"
10140801, 1014, "", "TryRecruit", "quest_daily_TryRecruit", 0, 10, "FALSE", "28, 10, 10"
10140802, 1014, "", "TryRecruit", "quest_daily_TryRecruit", 1, 20, "FALSE", "28, 15, 15"
10140803, 1014, "", "TryRecruit", "quest_daily_TryRecruit", 2, 30, "FALSE", "28, 20, 20"
10140804, 1014, "", "TryRecruit", "quest_daily_TryRecruit", 3, 40, "FALSE", "28, 25, 25"
10140805, 1014, "", "TryRecruit", "quest_daily_TryRecruit", 4, 50, "FALSE", "28, 30, 30"
10140806, 1014, "", "TryRecruit", "quest_daily_TryRecruit", 5, 60, "FALSE", "28, 35, 35"
10140807, 1014, "", "TryRecruit", "quest_daily_TryRecruit", 6, 70, "FALSE", "28, 50, 50"
10140901, 1014, "", "TryGiveRelic", "quest_TryGiveRelic", 0, 3, "FALSE", "28, 10, 10"
10140902, 1014, "", "TryGiveRelic", "quest_TryGiveRelic", 1, 6, "FALSE", "28, 15, 15"
10140903, 1014, "", "TryGiveRelic", "quest_TryGiveRelic", 2, 9, "FALSE", "28, 20, 20"
10140904, 1014, "", "TryGiveRelic", "quest_TryGiveRelic", 3, 12, "FALSE", "28, 25, 25"
10140905, 1014, "", "TryGiveRelic", "quest_TryGiveRelic", 4, 15, "FALSE", "28, 30, 30"
10140906, 1014, "", "TryGiveRelic", "quest_TryGiveRelic", 5, 18, "FALSE", "28, 35, 35"
10140907, 1014, "", "TryGiveRelic", "quest_TryGiveRelic", 6, 21, "FALSE", "28, 50, 50"
10141001, 1014, "", "HighContribution", "quest_HighContribution", 0, 3, "FALSE", "28, 10, 10"
10141002, 1014, "", "HighContribution", "quest_HighContribution", 1, 6, "FALSE", "28, 15, 15"
10141003, 1014, "", "HighContribution", "quest_HighContribution", 2, 9, "FALSE", "28, 20, 20"
10141004, 1014, "", "HighContribution", "quest_HighContribution", 3, 12, "FALSE", "28, 25, 25"
10141005, 1014, "", "HighContribution", "quest_HighContribution", 4, 15, "FALSE", "28, 30, 30"
10141006, 1014, "", "HighContribution", "quest_HighContribution", 5, 18, "FALSE", "28, 35, 35"
10141007, 1014, "", "HighContribution", "quest_HighContribution", 6, 21, "FALSE", "28, 50, 50"
13000101, 1300, 1, "TryIngameUpgrade", "quest_TryIngameUpgrade", 0, 8, "FALSE", "103, 90, 90"
13000102, 1300, 1, "TryUnitMerge", "quest_TryUnitMerge", 0, 10, "FALSE", "101, 10000, 10000"
13000103, 1300, 1, "ClearIngameMission", "quest_ClearIngameMission", 0, 5, "FALSE", "201, 5, 5"
13000104, 1300, 1, "SpawnUnitByRoulette", "quest_SpawnUnitByRoulette", 0, 6, "FALSE", "2000, 5003, 1, 1"
13000105, 1300, 1, "SpawnMythUnit", "quest_SpawnMythUnit", 0, 2, "FALSE", "104, 20, 20"
13000106, 1300, 1, "MoveUnitBestPosition", "quest_MoveUnitBestPosition", 0, 5, "FALSE", "102, 1000, 1000"
13000107, 1300, 1, "StunBoss", "quest_StunBoss", 0, 50, "FALSE", "104, 30, 30"
13000108, 1300, 1, "SetDefenceDown", "quest_SetDefenceDown", 0, 80, "FALSE", "1000, 10027, 1, 1"
13000109, 1300, 1, "LootingMoney", "quest_LootingMoney", 0, 100, "FALSE", "101, 20000, 20000"
13000110, 1300, 1, "SafeBoxMoney", "quest_SafeBoxMoney", 0, 500, "FALSE", "1000, 10028, 1, 1"
13000111, 1300, 1, "MoneyGunStack", "quest_MoneyGunStack", 0, 40, "FALSE", "104, 50, 50"
13000112, 1300, 1, "UpgradeLancelotSkill", "quest_UpgradeLancelotSkill", 0, 6, "FALSE", "201, 10, 10"
